country_name,year,gdp,gdpgrowth,gdppercap2010usd,gdppercapcurrentusd,percenttradegpd,country_code,exports_of_goods_and_services_current_us,imports_of_goods_and_services_bo_p_current_us,trade_openness,is_2017,is_2018,is_2019,value_of_inbound_fdi_mil_usd,value_of_inbound_fdi_usd_per_cap,ln_gdp,ln_gdp_per_cap_current,ln_gdp_per_cap2010,gdppercapcurrentusd_sq,country_name_afghanistan,country_name_albania,country_name_algeria,country_name_angola,country_name_antigua_and_barbuda,country_name_argentina,country_name_armenia,country_name_aruba,country_name_australia,country_name_austria,country_name_azerbaijan,country_name_bahamas,country_name_bahrain,country_name_bangladesh,country_name_barbados,country_name_belarus,country_name_belgium,country_name_belize,country_name_benin,country_name_bermuda,country_name_bhutan,country_name_bolivia,country_name_bosnia_and_herzegovina,country_name_botswana,country_name_brazil,country_name_brunei_darussalam,country_name_bulgaria,country_name_burkina_faso,country_name_burundi,country_name_cabo_verde,country_name_cambodia,country_name_cameroon,country_name_canada,country_name_cayman_islands,country_name_central_african_republic,country_name_chad,country_name_chile,country_name_china,country_name_colombia,country_name_comoros,country_name_congo_democratic_republic,country_name_congo_republic,country_name_costa_rica,country_name_croatia,country_name_cyprus,country_name_denmark,country_name_djibouti,country_name_dominica,country_name_dominican_republic,country_name_ecuador,country_name_egypt,country_name_el_salvador,country_name_equatorial_guinea,country_name_estonia,country_name_eswatini,country_name_ethiopia,country_name_fiji,country_name_finland,country_name_france,country_name_gabon,country_name_gambia,country_name_georgia,country_name_germany,country_name_ghana,country_name_greece,country_name_grenada,country_name_guatemala,country_name_guinea,country_name_guinea_bissau,country_name_guyana,country_name_haiti,country_name_honduras,country_name_hong_kong,country_name_hungary,country_name_iceland,country_name_india,country_name_indonesia,country_name_iran,country_name_iraq,country_name_ireland,country_name_israel,country_name_italy,country_name_jamaica,country_name_japan,country_name_jordan,country_name_kazakhstan,country_name_kenya,country_name_kiribati,country_name_korea_south,country_name_kuwait,country_name_kyrgyzstan,country_name_lao_peoples_democratic_republic,country_name_latvia,country_name_lebanon,country_name_lesotho,country_name_liberia,country_name_lithuania,country_name_luxembourg,country_name_macao,country_name_macedonia,country_name_madagascar,country_name_malawi,country_name_malaysia,country_name_maldives,country_name_mali,country_name_malta,country_name_marshall_islands,country_name_mauritania,country_name_mauritius,country_name_mexico,country_name_moldova,country_name_mongolia,country_name_montenegro,country_name_morocco,country_name_mozambique,country_name_myanmar,country_name_namibia,country_name_nepal,country_name_netherlands,country_name_new_zealand,country_name_nicaragua,country_name_niger,country_name_nigeria,country_name_norway,country_name_oman,country_name_pakistan,country_name_palau,country_name_palestinian_territory,country_name_panama,country_name_papua_new_guinea,country_name_paraguay,country_name_peru,country_name_philippines,country_name_poland,country_name_portugal,country_name_qatar,country_name_romania,country_name_russian_federation,country_name_rwanda,country_name_saint_kitts_and_nevis,country_name_saint_lucia,country_name_saint_vincent_and_the_grenadines,country_name_samoa,country_name_sao_tome_and_principe,country_name_saudi_arabia,country_name_senegal,country_name_serbia,country_name_seychelles,country_name_sierra_leone,country_name_singapore,country_name_sint_maarten_dutch_part,country_name_slovakia,country_name_slovenia,country_name_solomon_islands,country_name_somalia,country_name_south_africa,country_name_spain,country_name_sri_lanka,country_name_sudan,country_name_suriname,country_name_sweden,country_name_tajikistan,country_name_tanzania,country_name_thailand,country_name_timor_leste,country_name_togo,country_name_tonga,country_name_trinidad_and_tobago,country_name_tunisia,country_name_turkey,country_name_turkmenistan,country_name_turks_and_caicos_islands,country_name_tuvalu,country_name_uganda,country_name_ukraine,country_name_united_arab_emirates,country_name_united_kingdom,country_name_united_states,country_name_uruguay,country_name_uzbekistan,country_name_vanuatu,country_name_viet_nam,country_name_yemen,country_name_zambia,country_name_zimbabwe
Lithuania,2019,54627411860.4705,4.33886103349596,346321527.16724586,19601.8908343885,149.693087967651,LTU,42309587544.7058,39300408410.1968,1.4939385406607053,0,0,1,975.215,353.386,24.72380164243954,9.883381311707838,9.831439085394054,384234124.28328395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,2017,64181944722.7283,1.80118095539584,11979950462.703213,107627.151006695,400.079471313964,LUX,139673621373.778,103023207681.217,3.7813878981614977,1,0,0,-6815.332,-11514.058,24.88498777323992,11.586428227655237,11.603250147312718,11583603633.817928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,2018,70919958015.5247,3.11083626560442,12254905615.794508,116654.26106674,387.103339675389,LUX,150037588522.896,110277930548.801,3.670553767314875,0,1,0,-16756.616,-27731.539,24.984817726154567,11.66696980543,11.614596076103638,13608216625.027132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,2019,71104919108.1411,2.29697881609749,12334843501.734337,114704.594170863,381.516616449664,LUX,148433473912.423,108291166845.379,3.610504645499393,0,0,1,-11420.831,-18548.44,24.987422357130892,11.650115356115355,11.617846949756592,13157143923.902378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macao,2017,50751059058.0613,9.88758406914916,3183587096.411881,81516.6749248075,113.274805562102,MAC,40571642162.9703,16902412610.3946,1.1324700575728324,1,0,0,438.948,705.05,24.65019832278971,11.308562878605553,10.940637207872053,6644968290.796741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macao,2018,55084050789.7182,5.44254261921597,3438840495.068127,87208.535912643,116.001448278033,MAC,45604335707.6494,18301740851.6802,1.1601557191806613,0,1,0,3327.342,5267.84,24.732126051852077,11.376057494012722,10.97920009306262,7605328736.026744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macao,2019,53859116535.5306,-4.71085944721383,3037168747.8786883,84096.3963112065,116.93951733499,MAC,44973545629.1432,18076832460.3238,1.1706537749811208,0,0,1,1901.707,2969.347,24.709637521215953,11.339718994997844,10.91709579273496,7072203872.531506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macedonia,2017,11307058382.3435,1.08177273813243,28098638.977550328,5430.87421029797,124.13728389629,MKD,6235358681.43527,7829775579.12989,1.243925147015118,1,0,0,205.262,98.589,23.148693003266704,8.59985539634109,8.575615849084171,29494394.688079603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macedonia,2018,12683073866.1105,2.89999999999999,29724515.829911396,6088.97244500876,133.215198242456,MKD,7657423451.97332,9222577229.44559,1.3309077010520853,0,1,0,725.203,348.16,23.263534175039858,8.714234618226149,8.603741356047989,37075585.436075956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macedonia,2019,12547040498.9077,3.2,31642099.590200476,6022.21617939574,138.82722145992,MKD,7816321050.55537,9597428208.07956,1.387877026470976,0,0,1,365.236,175.303,23.252750657894943,8.703210606669643,8.634999528695777,36267087.711375825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,2017,13176313233.1978,3.93331617112422,231729.7350609382,515.29272487784,65.3434032953133,MDG,4071827552.94261,4508428621.93207,0.6511879326955186,1,0,0,357.862,13.995,23.301686602550546,6.244735137007929,6.176663518250991,265526.5923120293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,2018,13853433947.6241,4.56478275948496,240195.39569199525,527.501326141803,62.5018012233029,MDG,3973437198.65221,4839952341.75729,0.6361880797014244,0,1,0,352.552,13.424,23.351798977304714,6.268151379359958,6.194604009900741,278257.64908136084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,2019,14114631280.6774,4.85100000002106,250402.13237619857,523.359064460847,59.8817117544283,MDG,3754036154.43944,0,0.26596770966157846,0,0,1,227.267,8.427,23.370477775794008,6.260267776225129,6.215411717025604,273904.710353333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,2017,6303292264.18905,4.00003051653042,262805.5237804019,356.717573153369,65.3298707550812,MWI,1838219294.85226,2780703310.35251,0.7327793812522856,1,0,0,90.2,5.105,22.564337915462986,5.876944357070493,6.239584792161499,127247.42699642917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,2018,6917301908.62757,3.1700032203733,265334.65445443953,381.258987601084,68.9861649721217,MWI,2136259144.58255,2924301210.5827,0.7315800903316785,0,1,0,102.033,5.624,22.657291632948986,5.943478901679389,6.244373577622831,145358.41562660353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,2019,7666704427.00915,4.36923899075217,274160.5745170756,411.552340423602,66.6045095827059,MWI,2377292851.56499,3197723487.72412,0.7271724627401573,0,0,1,97.912,5.256,22.760152689457385,6.01993620625366,6.260734626050131,169375.32890814438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,2017,319112136545.438,5.81272240983328,137753613.43218866,10259.1817806895,133.155173371956,MYS,223415967351.874,201713611086.109,1.3322262921123633,1,0,0,9398.806,302.167,26.48880840318155,9.235928367073873,9.370488618732937,105250810.80923137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,2018,358715057123.739,4.769927023631,147173126.3620087,11377.4550023015,130.430419361579,MYS,245969419345.245,221336419004.147,1.3027215587111374,0,1,0,7618.338,241.637,26.60579419753071,9.339389044910574,9.40356009105823,129446482.32939543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,2019,364681367531.684,4.30281598221003,155917147.47395107,11414.2069765208,123.000183693894,MYS,237847474471.937,0,0.6522062700427723,0,0,1,7650.475,239.453,26.622289843605856,9.34261408449811,9.432417659095442,130284120.9028561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maldives,2017,4754352301.4104,7.21047978783251,61424629.12080814,9577.62519371477,151.55719813982,MDV,3437577175.53779,3501378384.59616,1.4594954517938177,1,0,0,457.808,922.261,22.28232630945134,9.167184948138003,8.966660719217003,91730904.35127988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maldives,2018,5299773145.08744,8.12881366096461,66543392.586652264,10276.9328152389,153.86718681717,MDV,3716700886.24373,4101843840.8441,1.475260263608667,0,1,0,538.537,1044.277,22.39092985377473,9.237657130213309,9.006682406463721,105615348.08893415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maldives,2019,5642179170.45898,6.98667554039628,71852137.39320964,10626.513402239,146.991519564917,MDV,3894422051.7488,4101332486.28958,1.417139423700354,0,0,1,564.576,1063.318,22.453536205572675,9.271107421507097,9.045060459019314,112922787.08796507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,2017,15365627045.0866,5.30545608438166,586974.1130872822,830.018367429228,58.0684483263947,MLI,3413334825.88778,5599603465.04201,0.5865649520506759,1,0,0,563.208,30.423,23.455398841659488,6.7214478299785965,6.641367998737701,688930.4902698809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,2018,17070758732.1991,4.74648432724561,606417.1201669907,894.802186858006,60.1447828038175,MLI,4186155369.52021,6078079368.7191,0.6012758366081742,0,1,0,467.295,24.494,23.56063282104845,6.796602673575892,6.657661672688562,800670.95360587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
