"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Time","Time ID","Trade Value"
"Lac; gums, resins and other vegetable saps and extracts",213,"Vegetable Saps",21302,"Vegetable Products",2,2018,NaN,568209535
"Vegetable plaiting materials; vegetable products not elsewhere specified or included",214,"Vegetable Plaiting Materials",21401,"Vegetable Products",2,2018,NaN,1717442
"Vegetable plaiting materials; vegetable products not elsewhere specified or included",214,"Other Vegetable Products",21404,"Vegetable Products",2,2018,NaN,34426319
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Pig and Poultry Fat",31501,"Animal and Vegetable Bi-Products",3,2018,NaN,142861406
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Bovine, Sheep, and Goat Fat",31502,"Animal and Vegetable Bi-Products",3,2018,NaN,311297561
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Lard",31503,"Animal and Vegetable Bi-Products",3,2018,NaN,3604189
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Fish Oil",31504,"Animal and Vegetable Bi-Products",3,2018,NaN,143852747
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Wool Grease",31505,"Animal and Vegetable Bi-Products",3,2018,NaN,6801998
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Other Animal Fats",31506,"Animal and Vegetable Bi-Products",3,2018,NaN,31365218
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Soybean Oil",31507,"Animal and Vegetable Bi-Products",3,2018,NaN,873312162
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Ground Nut Oil",31508,"Animal and Vegetable Bi-Products",3,2018,NaN,11004642
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Pure Olive Oil",31509,"Animal and Vegetable Bi-Products",3,2018,NaN,36051697
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Olive Oil",31510,"Animal and Vegetable Bi-Products",3,2018,NaN,1534422
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Palm Oil",31511,"Animal and Vegetable Bi-Products",3,2018,NaN,92613197
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Seed Oils",31512,"Animal and Vegetable Bi-Products",3,2018,NaN,110394658
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Coconut Oil",31513,"Animal and Vegetable Bi-Products",3,2018,NaN,79319436
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Rapeseed Oil",31514,"Animal and Vegetable Bi-Products",3,2018,NaN,94758154
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Other Pure Vegetable Oils",31515,"Animal and Vegetable Bi-Products",3,2018,NaN,476804045
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Other Vegetable Oils",31516,"Animal and Vegetable Bi-Products",3,2018,NaN,110133670
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Margarine",31517,"Animal and Vegetable Bi-Products",3,2018,NaN,383889018
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Inedible Fats and Oils",31518,"Animal and Vegetable Bi-Products",3,2018,NaN,116301952
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Glycerol",31520,"Animal and Vegetable Bi-Products",3,2018,NaN,36779306
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Waxes",31521,"Animal and Vegetable Bi-Products",3,2018,NaN,22843396
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Fat and Oil Residues",31522,"Animal and Vegetable Bi-Products",3,2018,NaN,2452549
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Sausages",41601,"Foodstuffs",4,2018,NaN,616580584
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Other Prepared Meat",41602,"Foodstuffs",4,2018,NaN,1163397700
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Animal Extracts",41603,"Foodstuffs",4,2018,NaN,16674771
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Processed Fish",41604,"Foodstuffs",4,2018,NaN,303188729
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Processed Crustaceans",41605,"Foodstuffs",4,2018,NaN,70570151
"Sugars and sugar confectionery",417,"Raw Sugar",41701,"Foodstuffs",4,2018,NaN,111621661
"Sugars and sugar confectionery",417,"Other Sugars",41702,"Foodstuffs",4,2018,NaN,1262482984
"Sugars and sugar confectionery",417,"Molasses",41703,"Foodstuffs",4,2018,NaN,21614993
"Sugars and sugar confectionery",417,"Confectionery Sugar",41704,"Foodstuffs",4,2018,NaN,543683522
"Cocoa and cocoa preparations",418,"Cocoa Beans",41801,"Foodstuffs",4,2018,NaN,18534600
"Cocoa and cocoa preparations",418,"Cocoa Shells",41802,"Foodstuffs",4,2018,NaN,280422
"Cocoa and cocoa preparations",418,"Cocoa Paste",41803,"Foodstuffs",4,2018,NaN,72226249
"Cocoa and cocoa preparations",418,"Cocoa Butter",41804,"Foodstuffs",4,2018,NaN,89530159
"Cocoa and cocoa preparations",418,"Cocoa Powder",41805,"Foodstuffs",4,2018,NaN,72514334
"Cocoa and cocoa preparations",418,"Chocolate",41806,"Foodstuffs",4,2018,NaN,1477177389
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Malt Extract",41901,"Foodstuffs",4,2018,NaN,1061588073
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Pasta",41902,"Foodstuffs",4,2018,NaN,331842168
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Tapioca",41903,"Foodstuffs",4,2018,NaN,2349915
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Prepared Cereals",41904,"Foodstuffs",4,2018,NaN,650090725
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Baked Goods",41905,"Foodstuffs",4,2018,NaN,1950509987
